names,scores,logfoldchanges,pvals,pvals_adj
SULT1A3,0.16816582,0.08669792,0.8664528321028867,1.0
RP11-263I1.1,0.16815351,2.373412,0.8664625111453232,1.0
ANKRD33,0.16812891,1.9358191,0.8664818692902699,1.0
MFSD11,0.1681166,-0.0462253,0.8664915483927771,1.0
RP11-398H6.1,0.1681043,2.1335766,0.8665012275153049,1.0
TDRD5,0.1681043,1.9603896,0.8665012275153049,1.0
AF064858.6,0.1681043,2.283749,0.8665012275153049,1.0
SOS1-IT1,0.16807969,2.0596156,0.866520585820417,1.0
CTC-444N24.6,0.16805509,1.549111,0.8665399442055948,1.0
MT1JP,0.16803047,1.9658457,0.8665593026708267,1.0
EN2,0.16803047,1.1961743,0.8665593026708267,1.0
HMP19,0.16803047,1.8598994,0.8665593026708267,1.0
RPS15AP9,0.16800587,2.208973,0.8665786612161015,1.0
CLIP1-AS1,0.16798127,2.0269146,0.8665980198414078,1.0
RPS27P23,0.16798127,1.5334784,0.8665980198414078,1.0
BCLAF1P1,0.16795665,1.7711474,0.8666173785467343,1.0
CTC-471J1.11,0.16795665,1.7047395,0.8666173785467343,1.0
CTD-2260A17.3,0.16794436,-0.31926763,0.8666270579294015,1.0
RGPD8,0.16793205,1.6394842,0.8666367373320694,1.0
RP11-256L11.3,0.16793205,1.6531173,0.8666367373320694,1.0
RP11-706C16.7,0.16793205,1.6298089,0.8666367373320694,1.0
RP5-1126H10.2,0.16788283,1.2795336,0.86667545514272,1.0
CTD-2515A14.1,0.16788283,1.849597,0.86667545514272,1.0
ZNF99,0.16788283,1.4646344,0.86667545514272,1.0
RP11-90D4.4,0.16788283,1.4172759,0.86667545514272,1.0
VWA5B2,0.16785823,1.5529656,0.8666948141680129,1.0
SLC45A2,0.16785823,1.2577498,0.8666948141680129,1.0
CTD-2083E4.6,0.16785823,1.7073146,0.8666948141680129,1.0
CTA-398F10.2,0.16783363,1.1281209,0.8667141732732688,1.0
RNU5E-10P,0.16780901,1.3029104,0.8667335324584765,1.0
DEPDC5,0.1677475,0.3450552,0.8667819307712098,1.0
RPL10AP1,0.16773519,0.2362755,0.866791610493696,1.0
RPS23P2,0.16773519,1.3561647,0.866791610493696,1.0
CTC-308K20.3,0.16771059,1.3612928,0.8668109699985967,1.0
PRR5-ARHGAP8,0.16771059,0.89766175,0.8668109699985967,1.0
TXNRD2,0.16731687,-0.0412767,0.8671207329349493,1.0
UPF3AP1,0.16730456,0.5678589,0.867130413355767,1.0
RPL21P123,0.1670831,0.11660722,0.8673046643365715,1.0
PRRG1,0.16692315,0.39678505,0.8674305162776929,1.0
ZFP69,0.16668938,0.27534273,0.8676144597735245,1.0
RP11-151H2.3,0.16661556,0.41238534,0.8676725486828836,1.0
KRT14,0.16655405,-0.13575262,0.8677209566531525,1.0
CTD-2083E4.4,0.16651714,-0.41360712,0.8677500016734028,1.0
CDH5,0.16644332,0.31155413,0.8678080922494236,1.0
RPL27AP5,0.16622184,-0.10149584,0.867982368258879,1.0
DUOX1,0.16611111,-0.26191783,0.8680695086699854,1.0
RPL27AP,0.16602498,0.30538434,0.8681372856534989,1.0
DYNLL1P1,0.16568048,1.8870934,0.8684084032741317,1.0
MARCH11,0.16568048,1.9417292,0.8684084032741317,1.0
AC008074.3,0.16563128,1.8819551,0.8684471356267934,1.0
URAHP,0.16560666,1.8634722,0.8684665019215274,1.0
RP5-837J1.6,0.16555744,1.6651413,0.8685052347477443,1.0
RPL7AP11,0.16555744,2.065619,0.8685052347477443,1.0
GSG1,0.16555744,2.0135689,0.8685052347477443,1.0
ADGRE3,0.16550824,1.7580255,0.8685439678895507,1.0
MYO1H,0.16545902,1.0858494,0.8685827013468552,1.0
ZNF878,0.16543442,1.5467734,0.8686020681937908,1.0
RP1-308E4.1,0.1654098,1.7242975,0.8686214351195667,1.0
LA16c-360H6.1,0.1653852,1.28183,0.8686408021241716,1.0
PTP4A2P2,0.1653852,1.5527413,0.8686408021241716,1.0
TCEB1P2,0.1653606,1.2707992,0.8686601692075939,1.0
GOLGA2P8,0.1653606,1.3517247,0.8686601692075939,1.0
ATP5LP3,0.1653606,1.1501113,0.8686601692075939,1.0
RP11-643G16.4,0.1653606,1.4139265,0.8686601692075939,1.0
CTD-2540L5.6,0.16533598,1.509957,0.8686795363698223,1.0
RP11-756H6.1,0.16528676,1.3748994,0.8687182709306519,1.0
RNU6ATAC24P,0.16526216,1.478053,0.8687376383292302,1.0
NFAM1,0.16523756,1.1971275,0.868757005806569,1.0
RP11-410E4.1,0.16516374,1.0171272,0.8688151087110342,1.0
RBM17P4,0.16516374,0.34781334,0.8688151087110342,1.0
MATN1,0.16513912,1.0824176,0.8688344765033008,1.0
MB,0.16513912,1.3172622,0.8688344765033008,1.0
RP11-21M24.3,0.16511452,0.7415135,0.8688538443742709,1.0
BOLL,0.16508992,0.47104892,0.8688732123239331,1.0
RP11-573G6.10,0.16508992,0.6110654,0.8688732123239331,1.0
RP11-52A20.2,0.16501608,0.79931897,0.8689313166449575,1.0
RP11-624C23.1,0.16499148,0.7311147,0.8689506849092737,1.0
RP11-556N4.1,0.16499148,0.47517848,0.8689506849092737,1.0
PIGB,0.16481924,-0.16782002,0.869086264960628,1.0
IER5L,0.16478232,-0.19896272,0.8691153183296977,1.0
SLC25A30-AS1,0.1643763,0.75775546,0.8694349170438871,1.0
CACNA2D3,0.16420405,0.5234449,0.8695705108244175,1.0
FAM212B,0.16374882,-0.02844097,0.8699288842673996,1.0
CDK20,0.1636873,-0.015386876,0.8699773151616843,1.0
KRT19P1,0.16315824,1.8989617,0.8703938409656549,1.0
SLC2A5,0.16313364,0.7054948,0.8704132151348181,1.0
RP11-705C15.3,0.16310903,1.9080305,0.8704325893817546,1.0
WBP1,0.16309673,0.8993725,0.8704422765343842,1.0
CTD-2373J6.2,0.16308442,1.693399,0.8704519637064528,1.0
RP11-274B21.14,0.16303521,0.8017154,0.8704907125890892,1.0
ABCB6,0.1630106,1.4132777,0.8705100871470044,1.0
NAP1L4P3,0.1629614,1.5278162,0.8705488364959719,1.0
RP11-770J1.4,0.1629614,-0.21986832,0.8705488364959719,1.0
MMRN2,0.16288757,1.3347205,0.8706069611020945,1.0
KNOP1P2,0.16288757,1.3535192,0.8706069611020945,1.0
TDGP1,0.16286296,1.2638528,0.8706263361261353,1.0
RP11-53I6.3,0.16283835,1.5104227,0.8706457112278237,1.0
RP11-333A23.2,0.16281374,0.662642,0.8706650864071483,1.0
CCT6P1,0.16272762,0.19631162,0.8707329001460049,1.0
KLHDC1,0.1626661,0.9159642,0.8707813391128171,1.0
RP11-190C22.9,0.1626661,1.1156907,0.8707813391128171,1.0
CLCNKB,0.1626415,1.1184881,0.8708007148352754,1.0
RP11-20I20.1,0.1626169,0.92544127,0.8708200906352785,1.0
RN7SL23P,0.1626169,1.1717168,0.8708200906352785,1.0
YPEL4,0.16257997,0.021220563,0.8708491544806549,1.0
GVQW2,0.16256768,1.0650318,0.8708588424678737,1.0
CCDC183-AS1,0.16254306,0.9532445,0.8708782185004428,1.0
RP11-110I1.14,0.16251846,0.7738187,0.8708975946105111,1.0
AC015691.13,0.16251846,1.0388023,0.8708975946105111,1.0
RP11-513M16.8,0.16249385,0.66922015,0.8709169707980671,1.0
RASSF2,0.16245694,0.15531719,0.8709460352246655,1.0
HSD17B2,0.16244464,0.8883327,0.8709557234055965,1.0
RPS3AP22,0.16244464,1.026615,0.8709557234055965,1.0
SNAP25-AS1,0.16244464,1.0088692,0.8709557234055965,1.0
RP11-552M11.4,0.16242003,1.0894272,0.8709750998255471,1.0
ASAH2,0.16239542,-0.06838965,0.8709944763229398,1.0
CTD-2547L16.1,0.16239542,0.84655756,0.8709944763229398,1.0
SPRR3,0.16239542,0.54404557,0.8709944763229398,1.0
TMEM132C,0.16238312,0.6716678,0.8710041646006733,1.0
RP11-637A17.2,0.16234621,0.32051113,0.8710332295500055,1.0
RP11-366I13.3,0.16234621,0.10642804,0.8710332295500055,1.0
KRT18P26,0.16217396,0.11972276,0.8711688682824801,1.0
DGCR5,0.16202632,0.1315812,0.871285133069105,1.0
IL20RB,0.16176793,0.2524763,0.8714886031367959,1.0
AC068522.4,0.1612635,0.25179148,0.8718858787202327,1.0
CPSF2,0.16117737,-0.112644814,0.8719537094915977,1.0
C6orf203,0.16115275,-0.1956764,0.8719730898849554,1.0
PCDHB14,0.16078365,0.37730867,0.8722638050013449,1.0
POLR3DP1,0.16068521,1.585384,0.8723413319478939,1.0
PDCD5P1,0.16048837,1.4737717,0.8724963895188049,1.0
SLC29A3,0.16046375,0.1534154,0.8725157720597407,1.0
CATSPER3,0.16036533,1.3057659,0.8725933029887044,1.0
RP11-157J24.2,0.16031611,1.2245058,0.8726320689121582,1.0
RPS3P6,0.16029151,1.2281464,0.8726514519885881,1.0
ADGRF5,0.16019307,1.1373738,0.8727289850587272,1.0
GALNT16,0.16016847,0.13251948,0.8727483685173097,1.0
TLR6,0.16011925,1.3061174,0.872787135663652,1.0
NAV2-AS3,0.16010694,0.10434149,0.8727968274979745,1.0
RPL21P106,0.16009465,0.9416946,0.8728065193513889,1.0
HIST1H3G,0.16004543,0.93038726,0.872845286955937,1.0
RP11-834C11.7,0.16004543,0.07316544,0.872845286955937,1.0
CPA1,0.15989779,0.8388673,0.8729615916013522,1.0
RN7SL449P,0.15989779,0.87870127,0.8729615916013522,1.0
HRG,0.15987317,0.8613779,0.8729809759759346,1.0
RP11-173B14.4,0.15979935,0.7259532,0.87303912955719,1.0
AC093495.4,0.15977475,0.15295291,0.8730585142367397,1.0
RNF112,0.15975015,0.21605432,0.8730778989925027,1.0
HDAC10,0.15962711,0.0075084125,0.8731748239141155,1.0
C2-AS1,0.1596025,0.69359595,0.8731942091269176,1.0
RP11-109N23.6,0.15955329,0.48604035,0.8732329797809099,1.0
AGBL2,0.15947947,0.33203918,0.8732911363326968,1.0
TMCO6,0.15918417,0.10680774,0.8735237693835927,1.0
DUSP18,0.15917188,-0.1223337,0.8735334626648253,1.0
AC020951.1,0.1589504,-0.049747236,0.8737079449717627,1.0
POMC,0.15879047,-0.031765077,0.8738339637916329,1.0
COA5,0.15867972,-0.08310357,0.8739212094651445,1.0
RP11-3D4.3,0.15864281,0.41260105,0.873950291697035,1.0
SLC6A13,0.15859361,0.34725785,0.8739890682711198,1.0
PLEK2,0.1582245,0.27879196,0.8742799022175985,1.0
ANKRD18B,0.15784308,1.0601954,0.8745804484730146,1.0
RP11-165M1.1,0.15779386,0.8600066,0.8746192299539164,1.0
PTK6,0.15778157,0.21538416,0.874628925371203,1.0
RP3-522J7.7,0.15767083,1.1580184,0.874716184973581,1.0
RP11-677M14.7,0.15764622,1.0679843,0.8747355762032639,1.0
KIF20A,0.15760931,0.095824726,0.8747646631888286,1.0
CTD-3035K23.6,0.1575724,1.0393686,0.8747937503436072,1.0
CTD-2206G10.2,0.1575478,0.7954681,0.8748131418741147,1.0
OLA1P1,0.15744936,0.5105002,0.8748907087478058,1.0
TCAM1P,0.15742476,0.9243667,0.8749101006540866,1.0
PGAM1P6,0.15740015,1.0462782,0.8749294926354876,1.0
LA16c-385E7.1,0.15730172,0.7410469,0.8750070613120652,1.0
RP11-134N1.2,0.15730172,0.49735156,0.8750070613120652,1.0
RAD21-AS1,0.15727712,0.45313254,0.8750264536688958,1.0
MIR1199,0.15726481,0.30449727,0.8750361498754561,1.0
CH507-9B2.5,0.1572525,0.19741794,0.8750458461007778,1.0
COL17A1,0.1572279,1.0203707,0.8750652386077,1.0
RPL21P41,0.1572156,0.755713,0.8750749348892977,1.0
ACTA1,0.15717869,0.7014432,0.875104023846619,1.0
CTD-3105H18.14,0.15710486,0.6776804,0.875162202267512,1.0
RP11-798G7.6,0.15699413,0.34639063,0.8752494711638971,1.0
PAK2,0.15695722,-0.15289937,0.8752785611332162,1.0
RP11-68I3.4,0.15680958,-0.08944211,0.8753949226954167,1.0
FTH1P7,0.15668654,-0.25157088,0.8754918927219557,1.0
MAP2,0.1565266,0.1495201,0.8756179565510204,1.0
UPB1,0.15628052,0.5545112,0.8758119070652575,1.0
LL22NC03-2H8.5,0.1562067,-0.3082365,0.875870093674509,1.0
TMEM17,0.15608367,0.348648,0.8759670728475076,1.0
RP11-120B7.1,0.15546848,1.1196929,0.876451996619845,1.0
GTPBP2,0.15537006,-0.043829203,0.8765295887322219,1.0
AIPL1,0.15524702,0.8355443,0.8766265805412887,1.0
AC097724.3,0.1551732,1.1494175,0.8766847765160962,1.0
RPL12P19,0.15512398,1.0838635,0.8767235742030134,1.0
SGK2,0.15507478,1.0508218,0.8767623721861265,1.0
RHCG,0.15500095,0.21672755,0.876820569715963,1.0
LINC01143,0.15487792,0.8455146,0.8769175670787047,1.0
AC008592.3,0.1548041,0.6774731,0.8769757663836536,1.0
BRI3BP,0.1548041,-0.06857498,0.8769757663836536,1.0
AP4E1,0.15479179,-0.06066242,0.8769854663324826,1.0
AC005152.3,0.15477948,1.0472383,0.8769951662997852,1.0
RCBTB2,0.15475488,-0.24665663,0.8770145662898052,1.0
ROBO4,0.15455802,0.58985376,0.8771697688685753,1.0
FLJ35934,0.1545088,0.408109,0.8772085702513501,1.0
RPS4XP14,0.1545088,0.5027694,0.8772085702513501,1.0
XYLT2,0.1545088,-0.23410136,0.8772085702513501,1.0
TMEM50B,0.15439807,-0.022643277,0.8772958744412284,1.0
FAM171B,0.15437347,0.0016203744,0.8773152755750538,1.0
RPL23AP3,0.15436116,0.17795557,0.8773249761696045,1.0
AC006461.2,0.15433656,0.32711786,0.8773443774139746,1.0
RP11-754B17.1,0.15418892,0.61810595,0.8774607864271177,1.0
LINC00920,0.1541643,0.28837213,0.8774801881870216,1.0
KAT6B,0.15411508,-0.12911631,0.8775189919276233,1.0
RGS17,0.15405357,-0.15626512,0.877567497017246,1.0
NALT1,0.15391824,0.352806,0.877674209832268,1.0
RAMP1,0.15390593,-0.38926348,0.8776839111075293,1.0
RPSAP6,0.1537952,0.27901363,0.8777712234113749,1.0
SERPINB10,0.15377058,0.06632244,0.8777906263475315,1.0
RAD51-AS1,0.15342608,-0.3549227,0.8780622751574251,1.0
LINC01122,0.15311849,1.4241074,0.8783048308719416,1.0
STAMBPL1,0.15311849,0.16764979,0.8783048308719416,1.0
GPM6A,0.15308158,0.18966125,0.8783339383258251,1.0
MIR193BHG,0.15294625,0.10399177,0.8784406670635552,1.0
C8orf37,0.15267557,1.2344289,0.8786541311649363,1.0
MSRB1,0.15254022,-0.032377727,0.8787608665247686,1.0
ENTHD1,0.15240489,0.9151352,0.8788676040881495,1.0
AZGP1,0.15238027,1.0108747,0.8788870111544508,1.0
TRIM68,0.15238027,1.064945,0.8788870111544508,1.0
AC005253.2,0.15234336,0.06317026,0.8789161218903427,1.0
RP11-383M4.6,0.15230645,0.6743345,0.8789452327899285,1.0
RPTOR,0.15224494,0.28305689,0.8789937513195634,1.0
ABCA12,0.15223263,0.71469605,0.8790034550800262,1.0
SNRPFP1,0.15218341,0.08976961,0.8790422703036158,1.0
CTC-398G3.2,0.15201117,0.4776035,0.8791781258749386,1.0
RP11-333E13.4,0.15169127,0.5971356,0.8794304385135501,1.0
CNIH2,0.15137137,-0.038185034,0.8796827633959621,1.0
RP11-556E13.1,0.15133446,0.39112353,0.8797118785922042,1.0
DNAH1,0.1510761,-0.25203001,0.8799156895174955,1.0
DESI1,0.1507562,0.14285246,0.8801680378747672,1.0
RP5-1184F4.7,0.1507439,20.336332,0.8801777438240184,1.0
RP11-337N6.2,0.1507439,20.445509,0.8801777438240184,1.0
RNU6-1093P,0.1507439,20.200706,0.8801777438240184,1.0
RP11-731D1.3,0.1507439,20.172405,0.8801777438240184,1.0
AC073657.1,0.1507439,20.921991,0.8801777438240184,1.0
MIR3934,0.1507439,20.244854,0.8801777438240184,1.0
KRT32,0.1507439,20.123865,0.8801777438240184,1.0
RP11-546M21.6,0.1507439,20.06754,0.8801777438240184,1.0
GSTP1P1,0.1507439,20.305424,0.8801777438240184,1.0
RP11-143J24.1,0.1507439,20.114857,0.8801777438240184,1.0
KB-208E9.1,0.1507439,20.626808,0.8801777438240184,1.0
AC226118.1,0.1507439,20.5483,0.8801777438240184,1.0
RP6-114E22.1,0.1507439,20.477268,0.8801777438240184,1.0
OTOG,0.1507439,20.294394,0.8801777438240184,1.0
OR52N1,0.1507439,20.375355,0.8801777438240184,1.0
ENPP7P4,0.1507439,20.46041,0.8801777438240184,1.0
RP5-857K21.2,0.1507439,20.491669,0.8801777438240184,1.0
TCP10L2,0.1507439,20.460743,0.8801777438240184,1.0
CTC-510F12.2,0.1507439,20.81335,0.8801777438240184,1.0
PAK5,0.1507439,20.284754,0.8801777438240184,1.0
CTD-2024I7.18,0.1507439,20.463259,0.8801777438240184,1.0
HCRT,0.1507439,21.254477,0.8801777438240184,1.0
IGF2BP2-AS1,0.1507439,20.539364,0.8801777438240184,1.0
RP5-1153D9.5,0.1507439,20.224327,0.8801777438240184,1.0
AC116035.1,0.1507439,20.577478,0.8801777438240184,1.0
RP11-290L1.5,0.1507439,20.259478,0.8801777438240184,1.0
RP11-286H14.4,0.1507439,20.554348,0.8801777438240184,1.0
SEPT7P8,0.1507439,20.324049,0.8801777438240184,1.0
RP11-351M16.4,0.1507439,20.893267,0.8801777438240184,1.0
RP11-681L8.1,0.1507439,20.429253,0.8801777438240184,1.0
ASB5,0.1507439,20.324024,0.8801777438240184,1.0
RP11-114J13.1,0.1507439,20.33425,0.8801777438240184,1.0
TIGD4,0.1507439,20.217196,0.8801777438240184,1.0
GAD2,0.1507439,20.596441,0.8801777438240184,1.0
BRI3P1,0.1507439,20.191303,0.8801777438240184,1.0
Y-RNA.573,0.1507439,20.34283,0.8801777438240184,1.0
RP11-613F22.6,0.1507439,20.510948,0.8801777438240184,1.0
RP11-211C9.1,0.1507439,20.497927,0.8801777438240184,1.0
RP11-27P7.1,0.1507439,19.887468,0.8801777438240184,1.0
KRTAP9-4,0.1507439,21.467152,0.8801777438240184,1.0
CTC-459F4.9,0.1507439,20.538485,0.8801777438240184,1.0
RP11-434P11.2,0.1507439,20.382368,0.8801777438240184,1.0
RP11-101O21.1,0.1507439,20.788408,0.8801777438240184,1.0
RIPPLY1,0.1507439,20.569115,0.8801777438240184,1.0
FTOP1,0.1507439,20.012768,0.8801777438240184,1.0
LYPD8,0.1507439,20.346424,0.8801777438240184,1.0
MYOCD,0.1507439,20.59421,0.8801777438240184,1.0
TPO,0.1507439,20.222681,0.8801777438240184,1.0
FAM185BP,0.1507439,20.56378,0.8801777438240184,1.0
Y-RNA.378,0.1507439,20.664465,0.8801777438240184,1.0
RP11-346L1.2,0.1507439,20.690865,0.8801777438240184,1.0
NRG1-IT1,0.1507439,20.591028,0.8801777438240184,1.0
RN7SL788P,0.1507439,20.422283,0.8801777438240184,1.0
AC099342.1,0.1507439,20.836895,0.8801777438240184,1.0
RP11-164H13.1,0.1507439,20.355925,0.8801777438240184,1.0
EEF1B2P4,0.1507439,20.391714,0.8801777438240184,1.0
SETP7,0.1507439,20.59328,0.8801777438240184,1.0
RP11-615I2.6,0.1507439,20.85089,0.8801777438240184,1.0
RBMX2P5,0.1507439,19.91068,0.8801777438240184,1.0
DSCAS,0.1507439,20.361671,0.8801777438240184,1.0
RP11-10A14.4,0.1507439,20.55639,0.8801777438240184,1.0
PRB3,0.1507439,20.347858,0.8801777438240184,1.0
LILRP2,0.1507439,21.529888,0.8801777438240184,1.0
FOXCUT,0.1507439,20.142324,0.8801777438240184,1.0
RP13-122B23.8,0.1507439,20.396404,0.8801777438240184,1.0
CTD-2140B24.6,0.1507439,20.535166,0.8801777438240184,1.0
RP11-366H4.1,0.1507439,21.063717,0.8801777438240184,1.0
RP5-908M14.5,0.1507439,20.077196,0.8801777438240184,1.0
RP11-365O16.3,0.1507439,21.319405,0.8801777438240184,1.0
PAX3,0.1507439,20.36638,0.8801777438240184,1.0
AC073934.6,0.1507439,20.18459,0.8801777438240184,1.0
RP11-426L16.9,0.1507439,20.32774,0.8801777438240184,1.0
RP11-167N5.5,0.1507439,20.723295,0.8801777438240184,1.0
ANP32BP3,0.1507439,20.315926,0.8801777438240184,1.0
RP11-474P2.2,0.1507439,20.674307,0.8801777438240184,1.0
FLJ42969,0.1507439,20.205608,0.8801777438240184,1.0
CNTF,0.1507439,20.223871,0.8801777438240184,1.0
RP11-354E23.3,0.1507439,20.361599,0.8801777438240184,1.0
ARX,0.1507439,20.586082,0.8801777438240184,1.0
RP11-265N6.2,0.1507439,20.488873,0.8801777438240184,1.0
CTA-253N17.1,0.1507439,20.335466,0.8801777438240184,1.0
RP11-67H24.2,0.1507439,20.445543,0.8801777438240184,1.0
AL162759.1,0.1507439,20.563242,0.8801777438240184,1.0
NPM1P12,0.1507439,20.34885,0.8801777438240184,1.0
RP11-467L19.16,0.1507439,20.274351,0.8801777438240184,1.0
AC016700.6,0.1507439,20.38509,0.8801777438240184,1.0
OR2X1P,0.1507439,20.537842,0.8801777438240184,1.0
RP11-611O2.5,0.1507439,20.661985,0.8801777438240184,1.0
GS1-309P15.4,0.1507439,20.406988,0.8801777438240184,1.0
POU5F1P5,0.1507439,20.185072,0.8801777438240184,1.0
AC007250.4,0.1507439,20.315855,0.8801777438240184,1.0
NDUFA4L2,0.15046091,-0.34892258,0.8804009856223316,1.0
ATP2A1,0.15037479,0.9906527,0.8804689306658433,1.0
NME7,0.15032558,0.054362472,0.8805077568001117,1.0
DNAJC27-AS1,0.14999337,0.4273947,0.8807698407150483,1.0
RPL7P10,0.14998107,0.82156664,0.8807795477776827,1.0
FAM209A,0.14993186,0.1016444,0.8808183762073315,1.0
FBXL13,0.149735,0.43756464,0.8809736927900964,1.0
LENG8-AS1,0.14934129,0.047146156,0.8812843396845164,1.0
CFAP43,0.14934129,0.47913253,0.8812843396845164,1.0
HNRNPCP2,0.14919364,0.10129157,0.8814008369816443,1.0
SKAP2,0.14915673,-0.0056956494,0.881429961706987,1.0
PCDHB7,0.14899679,0.56645614,0.8815561707025347,1.0
IL24,0.14894757,0.5404571,0.8815950048448917,1.0
RP11-396M11.1,0.14884914,0.5071546,0.8816726739835234,1.0
SYNGR3,0.1487138,0.18407549,0.8817794709070405,1.0
DAP3P1,0.14818475,3.6232257,0.882196970396734,1.0
RP11-325L7.1,0.14818475,3.4289637,0.882196970396734,1.0
RP11-346D19.1,0.14818475,3.589559,0.882196970396734,1.0
RAD9B,0.14818475,3.2337847,0.882196970396734,1.0
RP11-367H1.1,0.14818475,3.5742624,0.882196970396734,1.0
RP11-80H8.4,0.14818475,4.1369443,0.882196970396734,1.0
RPL7AP26,0.14818475,3.1408699,0.882196970396734,1.0
RPSAP51,0.14818475,4.2191,0.882196970396734,1.0
RPS6P12,0.14818475,3.1167953,0.882196970396734,1.0
CTB-40H15.4,0.14818475,3.3558874,0.882196970396734,1.0
RP5-897D18.1,0.14818475,3.6122742,0.882196970396734,1.0
NLRC4,0.14818475,3.791023,0.882196970396734,1.0
LINC01361,0.14818475,3.4513566,0.882196970396734,1.0
KLHL41,0.14818475,3.8359632,0.882196970396734,1.0
C1orf189,0.14818475,3.2756999,0.882196970396734,1.0
RP11-138H8.2,0.14816014,3.2974305,0.8822163897751578,1.0
RP11-844P9.6,0.14816014,3.0720599,0.8822163897751578,1.0
RP11-27G14.4,0.14816014,3.4539015,0.8822163897751578,1.0
HNRNPKP2,0.14816014,3.4078138,0.8822163897751578,1.0
TBR1,0.14816014,3.1673815,0.8822163897751578,1.0
KRT223P,0.14813553,2.9533381,0.8822358092243812,1.0
RPS15AP18,0.14813553,2.823664,0.8822358092243812,1.0
CTD-2562J17.4,0.14811093,2.812154,0.8822552287443926,1.0
LINC01456,0.14811093,2.66146,0.8822552287443926,1.0
CEACAM16,0.14811093,2.978273,0.8822552287443926,1.0
RNU6-151P,0.14811093,3.319973,0.8822552287443926,1.0
LINC00907,0.14808631,2.599976,0.8822746483351804,1.0
RP11-174O3.6,0.14808631,2.7242045,0.8822746483351804,1.0
CTD-3096M3.2,0.14808631,2.4677143,0.8822746483351804,1.0
AC005757.6,0.14808631,2.5756736,0.8822746483351804,1.0
PSORS1C2,0.14808631,2.4082742,0.8822746483351804,1.0
RP5-1007H16.1,0.14808631,2.688326,0.8822746483351804,1.0
CYP19A1,0.14808631,2.6355119,0.8822746483351804,1.0
TSKS,0.14806171,2.4827795,0.8822940679967333,1.0
RP11-1020A11.2,0.14806171,2.3264637,0.8822940679967333,1.0
CPO,0.14806171,2.7470117,0.8822940679967333,1.0
RP11-138I18.1,0.14806171,2.479269,0.8822940679967333,1.0
CTD-2583A14.8,0.14806171,2.5891714,0.8822940679967333,1.0
PHF24,0.14806171,2.379542,0.8822940679967333,1.0
CSMD3,0.14806171,2.3877337,0.8822940679967333,1.0
Y-RNA.681,0.14806171,2.8227596,0.8822940679967333,1.0
RP11-98J23.2,0.14806171,2.5360727,0.8822940679967333,1.0
RPL5P7,0.14806171,2.006293,0.8822940679967333,1.0
RN7SL856P,0.14806171,2.636574,0.8822940679967333,1.0
KRT18P37,0.1480371,2.3665662,0.8823134877290397,1.0
RP11-281O15.7,0.1480371,2.4788907,0.8823134877290397,1.0
RP1-144F13.4,0.1480371,2.338799,0.8823134877290397,1.0
RP11-728G15.1,0.1480371,2.1262796,0.8823134877290397,1.0
EEF1A1P25,0.1480371,2.066998,0.8823134877290397,1.0
RP11-399K21.11,0.14801249,2.0273907,0.882332907532088,1.0
AC002044.4,0.14801249,1.0212913,0.882332907532088,1.0
CTA-212A2.2,0.14801249,2.098282,0.882332907532088,1.0
LIN28A,0.14801249,2.0533292,0.882332907532088,1.0
RP11-834C11.6,0.14801249,2.0504622,0.882332907532088,1.0
FUT9,0.14801249,1.9572474,0.882332907532088,1.0
RP11-158M2.5,0.14801249,1.2413727,0.882332907532088,1.0
RP11-252A24.3,0.14784025,0.39566952,0.8824688481332368,1.0
BUB1,0.14776643,0.10293116,0.8825271094508519,1.0
RP11-422P24.10,0.14775412,0.6782794,0.8825368197322513,1.0
MTCYBP18,0.14763108,0.13640645,0.8826339235168923,1.0
IDI2-AS1,0.14761879,0.1326525,0.8826436339923893,1.0
C6orf52,0.14732349,0.24253008,0.8828766906919975,1.0
AF186192.1,0.14726198,0.75456285,0.8829252454478952,1.0
RP11-214O14.1,0.14717585,0.23004171,0.8829932228450982,1.0
RP11-996F15.2,0.14713894,0.2849792,0.8830223562791295,1.0
LINC01615,0.14700359,-0.20782095,0.883129180223983,1.0
CTC-529I10.2,0.14670831,-0.01203706,0.8833622580236781,1.0
CTD-2349P21.12,0.14660989,0.3261591,0.8834399528684223,1.0
RP13-516M14.8,0.14633921,0.78780735,0.8836536194704175,1.0
CCND2-AS1,0.1463023,0.36465353,0.8836827564813403,1.0
