row_index,zero_proportion,zero_count,total_count
2604,0.009771986970684038,3,307
2605,0.06840390879478828,21,307
2606,0.21172638436482086,65,307
2607,0,0,307
2608,0.8143322475570033,250,307
2609,0.003257328990228013,1,307
2610,0,0,307
2611,0,0,307
2612,0,0,307
2613,0,0,307
2614,0.03257328990228013,10,307
2615,0,0,307
2616,0.006514657980456026,2,307
2617,0.013029315960912053,4,307
2618,0,0,307
2619,0,0,307
2620,0.003257328990228013,1,307
2621,0,0,307
2622,0.009771986970684038,3,307
2623,0.2899022801302932,89,307
2624,0,0,307
2625,0,0,307
2626,0.9804560260586319,301,307
2627,0,0,307
2628,0.035830618892508145,11,307
2629,0,0,307
2630,0.006514657980456026,2,307
2631,0,0,307
2632,0,0,307
2633,0.20521172638436483,63,307
2634,0,0,307
2635,0,0,307
2636,0.2703583061889251,83,307
2637,0.6091205211726385,187,307
2638,0.38762214983713356,119,307
2639,0,0,307
2640,0,0,307
2641,0,0,307
2642,0.029315960912052116,9,307
2643,0.09446254071661238,29,307
2644,0,0,307
2645,0,0,307
2646,0,0,307
2647,0.003257328990228013,1,307
2648,0,0,307
2649,0,0,307
2650,0,0,307
2651,0,0,307
2652,0.40390879478827363,124,307
2653,0.003257328990228013,1,307
2654,0,0,307
2655,0,0,307
2656,0,0,307
2657,0,0,307
2658,0.029315960912052116,9,307
2659,0,0,307
2660,0.6807817589576547,209,307
2661,0,0,307
2662,0.12052117263843648,37,307
2663,0,0,307
2664,0,0,307
2665,0,0,307
2666,0.8469055374592834,260,307
2667,0,0,307
2668,0,0,307
2669,0,0,307
2670,0,0,307
2671,0,0,307
2672,0,0,307
2673,0,0,307
2674,0,0,307
2675,0,0,307
2676,0.7752442996742671,238,307
2677,0.4788273615635179,147,307
2678,0,0,307
2679,0,0,307
2680,0,0,307
2681,0,0,307
2682,0,0,307
2683,0,0,307
2684,0.6221498371335505,191,307
2685,0,0,307
2686,0,0,307
2687,0,0,307
2688,0.44625407166123776,137,307
2689,0,0,307
2690,0,0,307
2691,0.41368078175895767,127,307
2692,0,0,307
2693,0,0,307
2694,0,0,307
2695,0.013029315960912053,4,307
2696,0,0,307
2697,0,0,307
2698,0,0,307
2699,0,0,307
2700,0,0,307
2701,0,0,307
2702,0.1758957654723127,54,307
2703,0.9641693811074918,296,307
2704,0,0,307
2705,0.4201954397394137,129,307
2706,0,0,307
2707,0.7687296416938111,236,307
2708,0.9739413680781759,299,307
2709,0.006514657980456026,2,307
2710,0.7947882736156352,244,307
2711,0.8762214983713354,269,307
2712,0.05863192182410423,18,307
2713,0,0,307
2714,0.8697068403908795,267,307
2715,0.9446254071661238,290,307
2716,0,0,307
2717,0,0,307
2718,0,0,307
2719,0.009771986970684038,3,307
2720,0,0,307
2721,0,0,307
2722,0.003257328990228013,1,307
2723,0,0,307
2724,0,0,307
2725,0,0,307
2726,0,0,307
2727,0,0,307
2728,0,0,307
2729,0,0,307
2730,0.003257328990228013,1,307
2731,0,0,307
2732,0,0,307
2733,0,0,307
2734,0.2736156351791531,84,307
2735,0,0,307
2736,0,0,307
2737,0.9446254071661238,290,307
2738,0,0,307
2739,0.9381107491856677,288,307
2740,0.7882736156351792,242,307
2741,0,0,307
2742,0,0,307
2743,0.006514657980456026,2,307
2744,0.006514657980456026,2,307
2745,0,0,307
2746,0,0,307
2747,0.003257328990228013,1,307
2748,0.5993485342019544,184,307
2749,0,0,307
2750,0,0,307
2751,0,0,307
2752,0.1758957654723127,54,307
2753,0.019543973941368076,6,307
2754,0,0,307
2755,0,0,307
2756,0,0,307
2757,0,0,307
2758,0,0,307
2759,0.4169381107491857,128,307
2760,0.04560260586319218,14,307
2761,0,0,307
2762,0,0,307
2763,0.1791530944625407,55,307
2764,0,0,307
2765,0,0,307
2766,0.02280130293159609,7,307
2767,0.10749185667752444,33,307
2768,0.03257328990228013,10,307
2769,0,0,307
2770,0,0,307
2771,0.28664495114006516,88,307
2772,0.6905537459283387,212,307
2773,0,0,307
2774,0,0,307
2775,0.12052117263843648,37,307
2776,0,0,307
2777,0,0,307
2778,0,0,307
2779,0.009771986970684038,3,307
2780,0,0,307
2781,0.009771986970684038,3,307
2782,0.06514657980456026,20,307
2783,0,0,307
2784,0.03257328990228013,10,307
2785,0,0,307
2786,0,0,307
2787,0,0,307
2788,0,0,307
2789,1,307,307
2790,0,0,307
2791,0,0,307
2792,0,0,307
2793,0,0,307
2794,0,0,307
2795,0.003257328990228013,1,307
2796,0.36156351791530944,111,307
2797,0,0,307
2798,0,0,307
2799,0.02280130293159609,7,307
2800,0.09446254071661238,29,307
2801,0.013029315960912053,4,307
2802,0.24429967426710097,75,307
2803,0.8534201954397395,262,307
2804,0,0,307
2805,0,0,307
2806,0.003257328990228013,1,307
2807,0.006514657980456026,2,307
2808,0,0,307
2809,0,0,307
2810,0.03908794788273615,12,307
2811,0.6156351791530945,189,307
2812,0,0,307
2813,0,0,307
2814,0.7263843648208469,223,307
2815,0,0,307
2816,0,0,307
2817,0,0,307
2818,0.03257328990228013,10,307
2819,0,0,307
2820,0,0,307
2821,0,0,307
2822,0,0,307
2823,0,0,307
2824,0,0,307
2825,0,0,307
2826,0,0,307
2827,0,0,307
2828,0.7980456026058632,245,307
2829,0.5635179153094463,173,307
2830,0,0,307
2831,0,0,307
2832,0,0,307
2833,0,0,307
2834,0.6221498371335505,191,307
2835,0,0,307
2836,0,0,307
2837,0.14332247557003258,44,307
2838,0.7785016286644951,239,307
2839,0,0,307
2840,0,0,307
2841,0.7361563517915309,226,307
2842,0.2996742671009772,92,307
2843,0.009771986970684038,3,307
2844,0.003257328990228013,1,307
2845,0,0,307
2846,0,0,307
2847,0,0,307
2848,0,0,307
2849,0,0,307
2850,0,0,307
2851,0.019543973941368076,6,307
2852,0.9250814332247557,284,307
2853,0.016286644951140065,5,307
2854,0.9478827361563518,291,307
2855,0,0,307
2856,0,0,307
2857,0,0,307
2858,0,0,307
2859,0.003257328990228013,1,307
2860,0,0,307
2861,0,0,307
2862,0.006514657980456026,2,307
2863,0.006514657980456026,2,307
2864,0,0,307
2865,0,0,307
2866,0.03257328990228013,10,307
2867,0.6644951140065146,204,307
2868,0.04234527687296417,13,307
2869,0,0,307
2870,0,0,307
2871,0,0,307
2872,0,0,307
2873,0,0,307
2874,0,0,307
2875,0,0,307
2876,0.09771986970684039,30,307
2877,0.8241042345276873,253,307
2878,0.8599348534201955,264,307
2879,0.003257328990228013,1,307
2880,0.6384364820846905,196,307
2881,0.19543973941368079,60,307
2882,0.7719869706840391,237,307
2883,0.3973941368078176,122,307
2884,0,0,307
2885,0,0,307
2886,0.20521172638436483,63,307
2887,0.006514657980456026,2,307
2888,0,0,307
2889,0,0,307
2890,0.03908794788273615,12,307
2891,0,0,307
2892,0.06840390879478828,21,307
2893,0.09771986970684039,30,307
2894,0.003257328990228013,1,307
2895,0.5244299674267101,161,307
2896,0.4560260586319218,140,307
2897,0,0,307
2898,0,0,307
2899,0,0,307
2900,0.11074918566775244,34,307
2901,0,0,307
2902,0.1563517915309446,48,307
2903,0,0,307
2904,0.026058631921824105,8,307
2905,0,0,307
2906,0,0,307
2907,0,0,307
2908,0.21498371335504887,66,307
2909,0,0,307
2910,0.0749185667752443,23,307
2911,0.23778501628664495,73,307
2912,0.05537459283387622,17,307
2913,0.40390879478827363,124,307
2914,0,0,307
2915,0,0,307
2916,0.3485342019543974,107,307
2917,0,0,307
2918,0.003257328990228013,1,307
2919,0,0,307
2920,0.11726384364820847,36,307
2921,0,0,307
2922,0,0,307
2923,0,0,307
2924,0,0,307
2925,0,0,307
2926,0.019543973941368076,6,307
2927,0,0,307
2928,0,0,307
2929,0.2280130293159609,70,307
2930,0,0,307
2931,0.34527687296416937,106,307
2932,0,0,307
2933,0,0,307
2934,0,0,307
2935,0,0,307
2936,0,0,307
2937,0,0,307
2938,0,0,307
2939,0,0,307
2940,0,0,307
2941,0,0,307
2942,0,0,307
2943,0,0,307
2944,0.09446254071661238,29,307
2945,0,0,307
2946,0.003257328990228013,1,307
2947,0.009771986970684038,3,307
2948,0,0,307
2949,0,0,307
2950,0,0,307
2951,0,0,307
2952,0.009771986970684038,3,307
2953,0,0,307
2954,0.08143322475570032,25,307
2955,0.003257328990228013,1,307
2956,0,0,307
2957,0.48859934853420195,150,307
2958,0,0,307
2959,0,0,307
2960,0,0,307
2961,0.0749185667752443,23,307
2962,0,0,307
2963,0,0,307
2964,0,0,307
2965,0.9413680781758957,289,307
2966,0,0,307
2967,0,0,307
2968,0,0,307
2969,0,0,307
2970,0,0,307
2971,0.6319218241042345,194,307
2972,0.7915309446254072,243,307
2973,0,0,307
2974,0,0,307
2975,0,0,307
2976,0,0,307
2977,0,0,307
2978,0,0,307
2979,0,0,307
2980,0,0,307
2981,0,0,307
2982,0.749185667752443,230,307
2983,0,0,307
2984,0,0,307
2985,0,0,307
2986,0,0,307
2987,0,0,307
2988,0,0,307
2989,0,0,307
2990,0,0,307
2991,0,0,307
2992,0,0,307
2993,0.3485342019543974,107,307
2994,0.749185667752443,230,307
2995,0,0,307
2996,0,0,307
2997,0,0,307
2998,0,0,307
2999,0.23452768729641693,72,307
3000,0,0,307
3001,0,0,307
3002,0,0,307
3003,0,0,307
3004,0,0,307
3005,0.006514657980456026,2,307
3006,0.013029315960912053,4,307
3007,0.18892508143322476,58,307
3008,0,0,307
3009,0,0,307
3010,0,0,307
3011,0.05211726384364821,16,307
3012,0,0,307
3013,0,0,307
3014,0.013029315960912053,4,307
3015,0.6188925081433225,190,307
3016,0.035830618892508145,11,307
3017,0,0,307
3018,0,0,307
3019,0,0,307
3020,0,0,307
3021,0.2996742671009772,92,307
3022,0,0,307
3023,0,0,307
3024,0,0,307
3025,0,0,307
3026,0,0,307
3027,0.003257328990228013,1,307
3028,0,0,307
3029,0.019543973941368076,6,307
3030,0.28013029315960913,86,307
3031,0,0,307
3032,0.08143322475570032,25,307
3033,0,0,307
3034,0,0,307
3035,0.003257328990228013,1,307
3036,0,0,307
3037,0,0,307
3038,0,0,307
3039,0,0,307
3040,0,0,307
3041,0.3583061889250814,110,307
3042,0,0,307
3043,0,0,307
3044,0,0,307
3045,0,0,307
3046,0,0,307
3047,0,0,307
3048,0,0,307
3049,0,0,307
3050,0,0,307
3051,0,0,307
3052,0,0,307
3053,0,0,307
3054,0,0,307
3055,0.08469055374592833,26,307
3056,0,0,307
3057,0.03257328990228013,10,307
3058,0,0,307
3059,0,0,307
3060,0,0,307
3061,0,0,307
3062,0,0,307
3063,0,0,307
3064,0,0,307
3065,0,0,307
3066,0.9315960912052117,286,307
3067,0,0,307
3068,0,0,307
3069,0.07166123778501629,22,307
3070,0,0,307
3071,0,0,307
3072,0,0,307
3073,0,0,307
3074,0,0,307
3075,0,0,307
3076,0,0,307
3077,0,0,307
3078,0.029315960912052116,9,307
3079,0,0,307
3080,0,0,307
3081,0,0,307
3082,0,0,307
3083,0,0,307
3084,0,0,307
3085,0,0,307
3086,0,0,307
3087,0,0,307
3088,0,0,307
3089,0.6384364820846905,196,307
3090,0,0,307
3091,0,0,307
3092,0,0,307
3093,0,0,307
3094,0.02280130293159609,7,307
3095,0,0,307
3096,0,0,307
3097,0,0,307
3098,0,0,307
3099,0.9218241042345277,283,307
3100,0.0781758957654723,24,307
3101,0,0,307
3102,0.13355048859934854,41,307
3103,0.029315960912052116,9,307
3104,0.1791530944625407,55,307
3105,0.4006514657980456,123,307
3106,0,0,307
3107,0.019543973941368076,6,307
3108,0,0,307
3109,0,0,307
3110,0,0,307
3111,0,0,307
3112,0,0,307
3113,0,0,307
3114,0,0,307
3115,0.019543973941368076,6,307
3116,0.2703583061889251,83,307
3117,0,0,307
3118,0.10749185667752444,33,307
3119,0,0,307
3120,0,0,307
3121,0.003257328990228013,1,307
3122,0,0,307
3123,0,0,307
3124,0,0,307
3125,0,0,307
3126,0,0,307
3127,0,0,307
3128,0,0,307
3129,0,0,307
3130,0,0,307
3131,0.15960912052117263,49,307
3132,0,0,307
3133,0,0,307
3134,0,0,307
3135,0.006514657980456026,2,307
3136,0,0,307
3137,0.003257328990228013,1,307
3138,0.09771986970684039,30,307
3139,0.8110749185667753,249,307
3140,0,0,307
3141,0,0,307
3142,0,0,307
3143,0,0,307
3144,0.003257328990228013,1,307
3145,0.17263843648208468,53,307
3146,0,0,307
3147,0,0,307
3148,0,0,307
3149,0,0,307
3150,0,0,307
3151,0,0,307
3152,0,0,307
3153,0,0,307
3154,0,0,307
3155,0.19218241042345277,59,307
3156,0,0,307
3157,0,0,307
3158,0,0,307
3159,0,0,307
3160,0,0,307
3161,0.3322475570032573,102,307
3162,0,0,307
3163,0.026058631921824105,8,307
3164,0.8599348534201955,264,307
3165,0,0,307
3166,0,0,307
3167,0,0,307
3168,0,0,307
3169,0.02280130293159609,7,307
3170,0,0,307
3171,0,0,307
3172,0,0,307
3173,0.8729641693811075,268,307
3174,0,0,307
3175,0,0,307
3176,0,0,307
3177,0,0,307
3178,0,0,307
3179,0,0,307
3180,0,0,307
3181,0,0,307
3182,0,0,307
3183,0.7361563517915309,226,307
3184,0,0,307
3185,0,0,307
3186,0,0,307
3187,0,0,307
3188,0.6547231270358306,201,307
3189,0,0,307
3190,0,0,307
3191,0,0,307
3192,0,0,307
3193,0,0,307
3194,0,0,307
3195,0,0,307
3196,0,0,307
3197,0,0,307
3198,0,0,307
3199,0,0,307
3200,0,0,307
3201,0,0,307
3202,0,0,307
3203,0,0,307
3204,0,0,307
3205,0,0,307
3206,0,0,307
3207,0,0,307
3208,0,0,307
3209,0,0,307
3210,0,0,307
3211,0.003257328990228013,1,307
3212,0.7882736156351792,242,307
3213,0.05537459283387622,17,307
3214,0.2899022801302932,89,307
3215,0.06840390879478828,21,307
3216,0.06188925081433225,19,307
3217,0.9609120521172638,295,307
3218,0.006514657980456026,2,307
3219,0.6872964169381107,211,307
3220,0.8013029315960912,246,307
3221,0.13029315960912052,40,307
3222,0.009771986970684038,3,307
3223,0.10423452768729642,32,307
3224,0.7068403908794788,217,307
3225,0.009771986970684038,3,307
3226,0.09446254071661238,29,307
3227,0.003257328990228013,1,307
3228,0.3127035830618892,96,307
3229,0.501628664495114,154,307
3230,0.035830618892508145,11,307
3231,0.17263843648208468,53,307
3232,0.6872964169381107,211,307
3233,0,0,307
3234,0,0,307
3235,0.029315960912052116,9,307
3236,0.24429967426710097,75,307
3237,0,0,307
3238,0.009771986970684038,3,307
3239,0,0,307
3240,0,0,307
3241,0.026058631921824105,8,307
3242,0,0,307
3243,0,0,307
3244,0,0,307
3245,0,0,307
3246,0,0,307
3247,0,0,307
3248,0,0,307
3249,0.006514657980456026,2,307
3250,0,0,307
3251,0,0,307
3252,0,0,307
3253,0,0,307
3254,0,0,307
3255,0,0,307
3256,0,0,307
3257,0,0,307
3258,0,0,307
3259,0,0,307
3260,0,0,307
3261,0.003257328990228013,1,307
3262,0,0,307
3263,0,0,307
3264,0,0,307
3265,0,0,307
3266,0,0,307
3267,0,0,307
3268,0,0,307
3269,0,0,307
3270,0,0,307
3271,0,0,307
3272,0,0,307
3273,0,0,307
3274,0,0,307
3275,0,0,307
3276,0.006514657980456026,2,307
3277,0.0781758957654723,24,307
3278,0.05863192182410423,18,307
3279,0,0,307
3280,0,0,307
3281,0,0,307
3282,0.029315960912052116,9,307
3283,0.2996742671009772,92,307
3284,0,0,307
3285,0,0,307
3286,0,0,307
3287,0,0,307
3288,0,0,307
3289,0,0,307
3290,0,0,307
3291,0,0,307
3292,0,0,307
3293,0,0,307
3294,0,0,307
3295,0,0,307
3296,0.9022801302931596,277,307
3297,0,0,307
3298,0,0,307
3299,0,0,307
3300,0,0,307
3301,0,0,307
3302,0,0,307
3303,0,0,307
3304,0,0,307
3305,0.006514657980456026,2,307
3306,0,0,307
3307,0.10423452768729642,32,307
3308,0,0,307
3309,0.04560260586319218,14,307
3310,0.1465798045602606,45,307
3311,0.34201954397394135,105,307
3312,0.05211726384364821,16,307
3313,0,0,307
3314,0.08469055374592833,26,307
3315,0.6612377850162866,203,307
3316,0,0,307
3317,0,0,307
3318,0.006514657980456026,2,307
3319,0,0,307
3320,0.006514657980456026,2,307
3321,0,0,307
3322,0.009771986970684038,3,307
3323,0,0,307
3324,0,0,307
3325,0,0,307
3326,0.003257328990228013,1,307
3327,0,0,307
3328,0,0,307
3329,0,0,307
3330,0,0,307
3331,0,0,307
3332,0.006514657980456026,2,307
3333,0,0,307
3334,0,0,307
3335,0.10423452768729642,32,307
3336,0.003257328990228013,1,307
3337,0.9674267100977199,297,307
3338,0,0,307
3339,0.11074918566775244,34,307
3340,0,0,307
3341,0,0,307
3342,0,0,307
3343,0,0,307
3344,0,0,307
3345,0,0,307
3346,0,0,307
3347,0.02280130293159609,7,307
3348,0,0,307
3349,0,0,307
3350,0.019543973941368076,6,307
3351,0.06514657980456026,20,307
3352,0,0,307
3353,0,0,307
3354,0,0,307
3355,0,0,307
3356,0,0,307
3357,0,0,307
3358,0,0,307
3359,0,0,307
3360,0,0,307
3361,0,0,307
3362,0,0,307
3363,0.5635179153094463,173,307
3364,0,0,307
3365,0,0,307
3366,0,0,307
3367,0,0,307
3368,0,0,307
3369,0.03908794788273615,12,307
3370,0,0,307
3371,0,0,307
3372,0.006514657980456026,2,307
3373,0,0,307
3374,0.003257328990228013,1,307
3375,0.003257328990228013,1,307
3376,0,0,307
3377,0,0,307
3378,0,0,307
3379,0,0,307
3380,0,0,307
3381,0,0,307
3382,0.003257328990228013,1,307
3383,0,0,307
3384,0,0,307
3385,0,0,307
3386,0,0,307
3387,0,0,307
3388,0,0,307
3389,0,0,307
3390,0,0,307
3391,0,0,307
3392,0,0,307
3393,0,0,307
3394,0,0,307
3395,0,0,307
3396,0,0,307
3397,0.0749185667752443,23,307
3398,0,0,307
3399,0,0,307
3400,0,0,307
3401,0,0,307
3402,0,0,307
3403,0.11400651465798045,35,307
3404,0,0,307
3405,0,0,307
3406,0,0,307
3407,0,0,307
3408,0,0,307
3409,0,0,307
3410,0,0,307
3411,0,0,307
3412,0,0,307
3413,0,0,307
3414,0,0,307
3415,0,0,307
3416,0,0,307
3417,0,0,307
3418,0,0,307
3419,0,0,307
3420,0,0,307
3421,0,0,307
3422,0,0,307
3423,0,0,307
3424,0,0,307
3425,0,0,307
3426,0,0,307
3427,0,0,307
3428,0,0,307
3429,0,0,307
3430,0,0,307
3431,0,0,307
3432,0,0,307
3433,0.23778501628664495,73,307
3434,0.5602605863192183,172,307
3435,0,0,307
3436,0.05537459283387622,17,307
3437,0,0,307
3438,0.05211726384364821,16,307
3439,0.1758957654723127,54,307
3440,0.40390879478827363,124,307
3441,0.18241042345276873,56,307
3442,0.6775244299674267,208,307
3443,0,0,307
3444,0.06188925081433225,19,307
3445,0.029315960912052116,9,307
3446,0,0,307
3447,0,0,307
3448,0.03908794788273615,12,307
3449,0,0,307
3450,0,0,307
3451,0.1758957654723127,54,307
3452,0,0,307
3453,0,0,307
3454,0.7003257328990228,215,307
3455,0.1270358306188925,39,307
3456,0.9413680781758957,289,307
3457,0,0,307
3458,0.1791530944625407,55,307
3459,0.003257328990228013,1,307
3460,0.19543973941368079,60,307
3461,0.03257328990228013,10,307
3462,0,0,307
3463,0,0,307
3464,0,0,307
3465,0,0,307
3466,0,0,307
3467,0,0,307
3468,0,0,307
3469,0.254071661237785,78,307
3470,0,0,307
3471,0,0,307
3472,0,0,307
3473,0,0,307
3474,0,0,307
3475,0,0,307
3476,0,0,307
3477,0,0,307
3478,0,0,307
3479,0,0,307
3480,0,0,307
3481,0,0,307
3482,0.026058631921824105,8,307
3483,0,0,307
3484,0,0,307
3485,0,0,307
3486,0,0,307
3487,0,0,307
3488,0,0,307
3489,0,0,307
3490,0,0,307
3491,0,0,307
3492,0,0,307
3493,0,0,307
3494,0,0,307
3495,0.38762214983713356,119,307
3496,0,0,307
3497,0,0,307
3498,0,0,307
3499,0,0,307
3500,0,0,307
3501,0,0,307
3502,0,0,307
3503,0.013029315960912053,4,307
3504,0,0,307
3505,0,0,307
3506,0,0,307
3507,0,0,307
3508,0,0,307
3509,0.016286644951140065,5,307
3510,0,0,307
3511,0.013029315960912053,4,307
3512,0,0,307
3513,0,0,307
3514,0.02280130293159609,7,307
3515,0.7752442996742671,238,307
3516,0.13680781758957655,42,307
3517,0,0,307
3518,0,0,307
3519,0,0,307
3520,0,0,307
3521,0,0,307
3522,0,0,307
3523,0.11400651465798045,35,307
3524,0.5504885993485342,169,307
3525,0.9771986970684039,300,307
3526,1,307,307
3527,1,307,307
3528,0.993485342019544,305,307
3529,0,0,307
3530,0,0,307
3531,0.5928338762214984,182,307
3532,0.990228013029316,304,307
3533,0,0,307
3534,0,0,307
3535,0.8599348534201955,264,307
3536,0.013029315960912053,4,307
3537,0.4788273615635179,147,307
3538,0.4234527687296417,130,307
3539,0.14006514657980457,43,307
3540,0.06840390879478828,21,307
3541,0.02280130293159609,7,307
3542,0.6254071661237784,192,307
3543,0.5309446254071661,163,307
3544,0,0,307
3545,0,0,307
3546,0,0,307
3547,0.20195439739413681,62,307
3548,0,0,307
3549,0,0,307
3550,0,0,307
3551,0.0781758957654723,24,307
3552,0.009771986970684038,3,307
3553,0,0,307
3554,0,0,307
3555,0.03257328990228013,10,307
3556,0.8045602605863192,247,307
3557,0.9185667752442996,282,307
3558,0.8892508143322475,273,307
3559,0.9413680781758957,289,307
3560,0.7915309446254072,243,307
3561,0,0,307
3562,0,0,307
3563,0.3745928338762215,115,307
3564,0,0,307
3565,0.009771986970684038,3,307
3566,0,0,307
3567,0.42996742671009774,132,307
3568,0,0,307
3569,0,0,307
3570,0,0,307
3571,0,0,307
3572,0,0,307
3573,0.009771986970684038,3,307
3574,0,0,307
3575,0,0,307
3576,0,0,307
3577,0,0,307
3578,0,0,307
3579,0,0,307
3580,0,0,307
3581,0,0,307
3582,0,0,307
3583,0,0,307
3584,0,0,307
3585,0,0,307
3586,0,0,307
3587,0,0,307
3588,0,0,307
3589,0,0,307
3590,0,0,307
3591,0,0,307
3592,0,0,307
3593,0,0,307
3594,0,0,307
3595,0,0,307
3596,0,0,307
3597,0,0,307
3598,0.5928338762214984,182,307
3599,0,0,307
3600,0,0,307
3601,0,0,307
3602,0,0,307
3603,0,0,307
3604,0,0,307
3605,0,0,307
3606,0,0,307
3607,0,0,307
3608,0,0,307
3609,0,0,307
3610,0,0,307
3611,0,0,307
3612,0,0,307
3613,0,0,307
3614,0.6579804560260586,202,307
3615,0,0,307
3616,0,0,307
3617,0,0,307
3618,0.05863192182410423,18,307
3619,0,0,307
3620,0,0,307
3621,0.7361563517915309,226,307
3622,0.5700325732899023,175,307
3623,0,0,307
3624,0.9706840390879479,298,307
3625,0,0,307
3626,0,0,307
3627,0.14006514657980457,43,307
3628,0.026058631921824105,8,307
3629,0,0,307
3630,0.504885993485342,155,307
3631,0,0,307
3632,0,0,307
3633,0.50814332247557,156,307
3634,0.9641693811074918,296,307
3635,0.36482084690553745,112,307
3636,0.5928338762214984,182,307
3637,0.755700325732899,232,307
3638,0,0,307
3639,0,0,307
3640,0,0,307
3641,0,0,307
3642,0,0,307
3643,0.048859934853420196,15,307
3644,0,0,307
3645,0.019543973941368076,6,307
3646,0,0,307
3647,0.7785016286644951,239,307
3648,0.749185667752443,230,307
3649,0.36482084690553745,112,307
3650,0.739413680781759,227,307
3651,0.09771986970684039,30,307
3652,0.7263843648208469,223,307
3653,0.5798045602605864,178,307
3654,0,0,307
3655,0,0,307
3656,0,0,307
3657,0,0,307
3658,0,0,307
3659,0.006514657980456026,2,307
3660,0,0,307
3661,0,0,307
3662,0,0,307
3663,0.006514657980456026,2,307
3664,0,0,307
3665,0,0,307
3666,0.501628664495114,154,307
3667,0,0,307
3668,0,0,307
3669,0,0,307
3670,0,0,307
3671,0,0,307
3672,0,0,307
3673,0,0,307
3674,0,0,307
3675,0,0,307
3676,0,0,307
3677,0,0,307
3678,0,0,307
3679,0,0,307
3680,0,0,307
3681,0.11074918566775244,34,307
3682,0,0,307
3683,0,0,307
3684,0,0,307
3685,0,0,307
3686,0,0,307
3687,0,0,307
3688,0,0,307
3689,0,0,307
3690,0,0,307
3691,0.02280130293159609,7,307
3692,0.019543973941368076,6,307
3693,0,0,307
3694,0.03908794788273615,12,307
3695,0.7687296416938111,236,307
3696,0,0,307
3697,0,0,307
3698,0,0,307
3699,0.016286644951140065,5,307
3700,0,0,307
3701,0,0,307
3702,0,0,307
3703,0,0,307
3704,0,0,307
3705,0,0,307
3706,0,0,307
3707,0,0,307
3708,0,0,307
3709,0,0,307
3710,0,0,307
3711,0,0,307
3712,0,0,307
3713,0,0,307
3714,0,0,307
3715,0,0,307
3716,0,0,307
3717,0,0,307
3718,0,0,307
3719,0,0,307
3720,0.11726384364820847,36,307
3721,0,0,307
3722,0,0,307
3723,0,0,307
3724,0,0,307
3725,0,0,307
3726,0.006514657980456026,2,307
3727,0.09771986970684039,30,307
3728,0,0,307
3729,0,0,307
3730,0.1791530944625407,55,307
3731,0.4592833876221498,141,307
3732,0.02280130293159609,7,307
3733,0.006514657980456026,2,307
3734,0.08143322475570032,25,307
3735,0.003257328990228013,1,307
3736,0.016286644951140065,5,307
3737,0.5928338762214984,182,307
3738,0.019543973941368076,6,307
3739,0.23452768729641693,72,307
3740,0.003257328990228013,1,307
3741,0.05537459283387622,17,307
3742,0.08143322475570032,25,307
3743,0.3322475570032573,102,307
3744,0,0,307
3745,0.006514657980456026,2,307
3746,0.8208469055374593,252,307
3747,0.006514657980456026,2,307
3748,0.5244299674267101,161,307
3749,0,0,307
3750,0.13029315960912052,40,307
3751,0,0,307
3752,0,0,307
3753,0,0,307
3754,0,0,307
3755,0,0,307
3756,0,0,307
3757,0,0,307
3758,0,0,307
3759,0,0,307
3760,0,0,307
3761,0,0,307
3762,0,0,307
3763,0,0,307
3764,0.06514657980456026,20,307
3765,0.03257328990228013,10,307
3766,0,0,307
3767,0,0,307
3768,0,0,307
3769,0,0,307
3770,0,0,307
3771,0,0,307
3772,0,0,307
3773,0,0,307
3774,0,0,307
3775,0,0,307
3776,0.7035830618892508,216,307
3777,0.6026058631921825,185,307
3778,0,0,307
3779,0.5179153094462541,159,307
3780,0,0,307
3781,0,0,307
3782,0.18566775244299674,57,307
3783,0,0,307
3784,0,0,307
3785,0,0,307
3786,0,0,307
3787,0,0,307
3788,0,0,307
3789,0,0,307
3790,0,0,307
3791,0,0,307
3792,0,0,307
3793,0,0,307
3794,0.019543973941368076,6,307
3795,0,0,307
3796,0,0,307
3797,0,0,307
3798,0,0,307
3799,0,0,307
3800,0,0,307
3801,0,0,307
3802,0,0,307
3803,0,0,307
3804,0,0,307
3805,0.006514657980456026,2,307
3806,0,0,307
3807,0,0,307
3808,0.029315960912052116,9,307
3809,0,0,307
3810,0,0,307
3811,0,0,307
3812,0,0,307
3813,0.9120521172638436,280,307
3814,0.2899022801302932,89,307
3815,0.34527687296416937,106,307
3816,0.6123778501628665,188,307
3817,0,0,307
3818,0,0,307
3819,0.16938110749185667,52,307
3820,0,0,307
3821,0,0,307
3822,0,0,307
3823,0,0,307
3824,0,0,307
3825,0,0,307
3826,0.03908794788273615,12,307
3827,0.009771986970684038,3,307
3828,0.48859934853420195,150,307
3829,0.003257328990228013,1,307
3830,0,0,307
3831,0,0,307
3832,0.06188925081433225,19,307
3833,0,0,307
3834,0,0,307
3835,0.9511400651465798,292,307
3836,0.21172638436482086,65,307
3837,0.13355048859934854,41,307
3838,0,0,307
3839,0.20521172638436483,63,307
3840,0.749185667752443,230,307
3841,0,0,307
3842,0.7850162866449512,241,307
3843,0.10423452768729642,32,307
3844,0,0,307
3845,0,0,307
3846,0,0,307
3847,0,0,307
3848,0,0,307
3849,0.495114006514658,152,307
3850,0,0,307
3851,0,0,307
