gene,logrank_p_value,logrank_test_statistic,cox_p_unadjusted,cox_hr_unadjusted,cox_hr_ci_lower_unadjusted,cox_hr_ci_upper_unadjusted,cox_p_adjusted,cox_hr_adjusted,cox_hr_ci_lower_adjusted,cox_hr_ci_upper_adjusted,high_group_n,low_group_n,high_group_events,low_group_events,median_survival_high,median_survival_low,expression_mean,expression_std,age_mean_high,age_mean_low,age_difference_p_value,has_age_data,cox_p_adjusted_fdr
CNGB1|1258,0.4023634239184406,0.7012517011219411,0.00026054085393992633,1.0021601151941917,1.0010001351343287,1.003321439463403,0.00020862082014856426,1.0021745597644245,1.00102465468598,1.0033257857710631,118,118,73,69,1187.0,1369.0,49.051213559322036,103.25744182925705,59.17796610169491,59.0,0.90230171741211,True,0.08146019319662845
ANO6|196527,0.0003671757643177401,12.692241991505943,0.00021353101189562065,1.0003922242437875,1.000184573307782,1.000599918290747,0.00020984494432897452,1.0003981988837418,1.0001876355757735,1.0006088065202992,118,118,78,65,1278.0,1562.0,1507.189834576271,640.6335563529594,58.83050847457627,58.94915254237288,0.9345993215577575,True,0.08146019319662845
TEAD1|7003,0.006052156433918401,7.534707436401743,0.00018665101754695648,1.0002375853003955,1.0001129516612197,1.0003622344713612,0.00022490017652012734,1.0002336594858905,1.0001095185320374,1.0003578158490323,118,118,75,69,1213.0,1579.0,2386.562608813559,1265.3866967581773,59.889830508474574,57.70338983050848,0.12038250892748288,True,0.08496532328219049
GALNT10|55568,0.07798659120636048,3.106370024294495,0.00026611858781035505,1.0005655943358758,1.0002615295119062,1.0008697515910892,0.00022739647009400424,1.0005815984967448,1.0002723403577172,1.0008909522503293,118,118,71,66,1249.0,1399.0,783.0604040677966,490.81706622764796,59.46610169491525,58.644067796610166,0.5589081545934498,True,0.08496532328219049
GMPPB|29925,0.0006154343719006271,11.728703955619592,0.00013382419449523965,0.9982117545669243,0.9972953191158854,0.9991290321495966,0.00023504212949572434,0.9982989330137002,0.9973936435290288,0.9992050441890413,118,118,68,78,1492.0,1157.0,433.7778379661017,181.3695394842816,57.652542372881356,59.73728813559322,0.14559043890939052,True,0.08496532328219049
FAM131B|9715,0.2618010699334908,1.2592079403089804,7.862065419993794e-05,1.0064478936244974,1.0032421495660506,1.0096638812666818,0.00023571079479850726,1.0060316411053825,1.002812327756874,1.0092612893671635,118,118,75,66,1341.0,1483.0,40.990743728813555,46.46620418879564,60.45762711864407,58.32203389830509,0.13293388658010935,True,0.08496532328219049
FOXN1|8456,0.9894030888289759,0.00017640220168778272,0.00019675997095335406,1.0017333877266148,1.0008205103495174,1.0026470977656101,0.00025573313938357365,1.001670792751273,1.0007748519920945,1.0025675355987953,118,118,77,73,1278.0,1319.0,41.36512169491525,135.74831282123807,60.601694915254235,57.46610169491525,0.030006581558843514,True,0.09056542371222487
LOC100134259|100134259,0.001334925793727622,10.293597461602623,0.00028983026549362755,1.012534669084563,1.005736592332121,1.0193786960866866,0.0002672080872854411,1.012734780351268,1.0058674289525966,1.019649017168311,118,118,75,62,1249.0,1516.0,24.365018305084742,19.303926304817907,60.41525423728814,58.29661016949152,0.14399449179279306,True,0.09299762844730886
RAD51L3|5892,0.1982901178940204,1.6549236554134399,0.00017648412034186465,1.0026442798572135,1.0012615405386438,1.00402892873482,0.00027207317117198897,1.0025358608118227,1.0011698246229206,1.003903760875188,118,118,78,72,1106.0,1364.0,113.1607979661017,92.64647400405303,59.813559322033896,57.99152542372882,0.20200926173084266,True,0.09308591581826728
NKX1-2|390010,0.6819186602512102,0.1679740337906955,0.00046989033563537197,1.1267417456871316,1.05385616767988,1.2046681515078659,0.0002808009584199166,1.123738183916082,1.0551818386949816,1.1967487116275557,295,218,179,128,1348.0,1384.0,0.44567491525423725,2.00418282240597,59.2,58.8394495412844,0.7115755872967916,True,0.0943015804903355
CBLL1|79872,0.00021149753695421785,13.726076271798078,0.0022109691129193155,1.0008352178595532,1.000300228078342,1.0013704937689265,0.00028496960318589445,1.0009873916082495,1.0004539366605147,1.0015211310010455,118,118,79,68,1102.0,1579.0,929.1367776271185,267.5003111478723,59.516949152542374,59.03389830508475,0.7261215305338393,True,0.0943015804903355
CSN1S1|1446,0.8736782484074437,0.02527721634317648,7.326058366697953e-05,4.599461882350279,2.163498201811501,9.778168333803102,0.0002975331859228334,3.900506231014284,1.8657169869632173,8.154478393287631,295,287,179,174,1348.0,1354.0,0.027219322033898305,0.24714431323452593,59.2,59.066202090592334,0.8827187851483435,True,0.09681712511569797
SVEP1|79987,0.07787047183463283,3.108796685260167,4.2740682158984384e-05,1.0008164670098352,1.00042533048797,1.0012077564544364,0.0003025933117582461,1.0007413718061944,1.0003391353412128,1.0011437700104981,118,118,76,65,1106.0,1399.0,242.28600067796611,374.32081477771425,59.898305084745765,59.03389830508475,0.5456458695562911,True,0.09681712511569797
UCA1|652995,0.7061497745739262,0.14215317940043581,0.0011755860492363064,1.0001047326903232,1.000041468248767,1.000168001134103,0.00030940941864303394,1.0001131420664735,1.0000516665593175,1.000174621352672,118,118,70,69,1354.0,1366.0,922.2698616949152,2486.3344965551223,57.32203389830509,62.04237288135593,0.0007784523664067149,True,0.09681712511569797
TNS1|7145,0.00802659314731357,7.0275312496175655,0.0008651556147955248,1.0000810743100101,1.0000333701801127,1.0001287807155157,0.0003165139304450279,1.0000884074329197,1.000040293059872,1.000136524120867,118,118,80,65,1163.0,1451.0,5220.06369898305,3208.8635844438672,58.440677966101696,59.99152542372882,0.2852853453529132,True,0.09681712511569797
COG5|10466,0.0015848946810212289,9.977212138904797,0.0002863294031282487,1.0007886293660575,1.000362434154767,1.0012150061538965,0.00031655257394412297,1.0007714114886785,1.0003515137456362,1.0011914854838806,118,118,79,67,1106.0,1583.0,1043.5213938983052,334.7409752635418,61.1271186440678,57.771186440677965,0.01888244467548369,True,0.09681712511569797
GRAMD4|23151,0.0032911946356637915,8.63857110138497,8.722206818117955e-05,1.0008263707988132,1.000413490676868,1.0012394213202949,0.0003221199230803604,1.0007438129942101,1.0003384300110008,1.0011493602571855,118,118,80,63,1213.0,1583.0,607.0367583050847,293.37360138579686,59.6271186440678,58.855932203389834,0.5915489050155798,True,0.09704944428806202
SLURP1|57152,0.1252101783759859,2.3509064932447994,0.0006230138618137236,1.0019560704441837,1.0008350567658209,1.003078339745697,0.0003388908474088893,1.0020505013210632,1.0009285084832287,1.0031737518590405,118,118,78,68,1249.0,1354.0,26.051605423728816,102.1049475535936,57.67796610169491,60.66101694915254,0.035965674208923,True,0.10060074479111529
SFTPA1|653509,0.4605937775099782,0.5444513435765888,0.0007616632985455014,1.7836008907377299,1.2734653951912245,2.4980907604189175,0.00034792225230485883,1.8786364691275503,1.3297906095214402,2.6540080504900923,295,229,179,138,1348.0,1399.0,0.13949016949152543,0.38731921005969183,59.2,58.86899563318777,0.7310942363708359,True,0.10178490702936058
PYGB|5834,0.006163703088242235,7.50180956926391,0.00012350998937672413,1.0002401560738206,1.0001175412075016,1.0003627859727777,0.00036529617475267824,1.0002178608627696,1.000098044729805,1.0003376913502329,118,118,78,65,1091.0,1492.0,2773.891425762712,1220.9199411382137,60.61864406779661,57.440677966101696,0.02228657787174058,True,0.10495744319196464
CALB1|793,0.07576647340661094,3.1534530243276735,0.0001390990874107634,1.0006375861273602,1.0003095240820397,1.000965755764084,0.0003691656824843698,1.000622026997082,1.0002796363934412,1.0009645347992753,118,118,79,64,1189.0,1516.0,79.63050915254237,360.09364650947873,60.567796610169495,57.855932203389834,0.054532538604635784,True,0.10495744319196464
TSPAN9|10867,0.020178975920294544,5.396344266130582,2.2052516217202666e-05,1.0004007855671975,1.0002156323707152,1.0005859730379951,0.0003931141344232978,1.0003452235777661,1.000154323109037,1.000536160483861,118,118,76,65,1163.0,1484.0,1317.743985423729,718.0590581626706,61.38135593220339,57.53389830508475,0.005358453439335734,True,0.1064175510437022
ARID5B|84159,0.07116561006556539,3.2559287717323673,0.00010291918326392107,1.0002350137353861,1.0001164009260677,1.0003536406120657,0.00039605444197194766,1.0002125650898066,1.0000949599255662,1.0003301840837084,118,118,74,71,1157.0,1366.0,2126.136837288135,1199.0257804900425,59.83898305084746,58.04237288135593,0.20713528811486764,True,0.1064175510437022
CCDC61|729440,0.1703294580639477,1.880041262463484,0.0004101947662263901,1.0010538320612152,1.0004691442304356,1.001638861591548,0.00039730941152761433,1.0010636968948776,1.00047493848335,1.0016528017783195,118,118,78,68,1354.0,1470.0,221.1454579661017,195.03090778586918,57.94915254237288,60.25423728813559,0.10124539177924485,True,0.1064175510437022
LIN7A|8825,0.053211922227720504,3.737251016605955,6.857865709440052e-05,1.0227377572417014,1.0114798580612696,1.0341209582686766,0.00040363983237686466,1.0209118383502183,1.009272745735001,1.0326851548186784,118,118,84,59,1213.0,1492.0,6.358358644067796,11.266808472030876,60.567796610169495,58.75423728813559,0.20587398519622957,True,0.1064175510437022
EXOC6B|23233,0.006524840598634859,7.39932362044794,0.0005624631708091754,1.0048338151148961,1.0020841206713211,1.0075910546531166,0.00040750182868577956,1.0048880133352112,1.0021750695932097,1.0076083011670534,118,118,75,65,1163.0,1579.0,113.75671084745761,52.04632539015254,59.44915254237288,59.04237288135593,0.7823616887986773,True,0.1064175510437022
SCRG1|11341,0.039460052907918874,4.240951205647313,0.0001053909964353449,1.0126898165776959,1.0062560332019412,1.0191647361724248,0.0004109801188123764,1.0117879806594823,1.0052313055570674,1.018387422026896,118,118,77,69,1106.0,1399.0,5.694661694915255,16.97766423356916,60.73728813559322,58.101694915254235,0.06740532092502657,True,0.1064175510437022
